2017_GermanOpenG1A_Gargamel_00024719_U.png;1493924735465;tkalbitz;Ball;609;273;635;273;Ball
2017_GermanOpenG1A_Gargamel_00026963_U.png;1493924738663;tkalbitz;Ball;610;274;638;273;Ball
2017_GermanOpenG1A_Gargamel_00028761_U.png;1493924742189;tkalbitz;Ball;609;274;639;275;Ball
2017_GermanOpenG1A_Gargamel_00030648_U.png;1493924745370;tkalbitz;Ball;612;268;639;283;Ball
2017_GermanOpenG1C_Gargamel_00022635_U.png;1493924748768;tkalbitz;Ball;554;241;572;245;Ball
2017_GermanOpenG1C_Gargamel_00023959_U.png;1493924757244;tkalbitz;Ball;528;234;546;237;Ball
2017_GermanOpenG1C_Gargamel_00025978_U.png;1493924761195;tkalbitz;Ball;528;232;546;235;Ball
2017_GermanOpenG1C_Gargamel_00027820_U.png;1493924764159;tkalbitz;Ball;529;230;546;238;Ball
2017_GermanOpenG1C_Gargamel_00029662_U.png;1493924767324;tkalbitz;Ball;531;228;543;241;Ball
2017_GermanOpenG1C_Gargamel_00032083_U.png;1493924770713;tkalbitz;Ball;531;228;544;242;Ball
2017_GermanOpenG1C_Gargamel_00039527_U.png;1493924774815;tkalbitz;Ball;409;303;426;307;Ball
2017_GermanOpenG1E_Gargamel_00187775_U.png;1493924777995;tkalbitz;Ball;416;208;475;213;Ball
2017_GermanOpenG1E_Gargamel_00189222_U.png;1493924783131;tkalbitz;Ball;351;324;366;386;Ball
2017_GermanOpenG1E_Gargamel_00210582_U.png;1493924787897;tkalbitz;Ball;134;225;196;246;Ball
2017_GermanOpenG1E_Gargamel_00229820_U.png;1493924792341;tkalbitz;Ball;280;293;318;244;Ball
2017_GermanOpenG1E_Gargamel_00243968_U.png;1493924795729;tkalbitz;Ball;328;277;379;337;Ball
2017_GermanOpenG1E_Gargamel_00246613_U.png;1493924799720;tkalbitz;Ball;329;224;381;288;Ball
2017_GermanOpenG1E_Gargamel_00257797_U.png;1493924803957;tkalbitz;Ball;309;164;330;190;Ball
2017_GermanOpenG1E_Gargamel_00259305_U.png;1493924810043;tkalbitz;Ball;618;158;650;185;Ball
2017_GermanOpenG1E_Gargamel_00264087_U.png;1493924813263;tkalbitz;Ball;385;193;380;229;Ball
2017_GermanOpenG1E_Gargamel_00276776_U.png;1493924816157;tkalbitz;Ball;469;293;478;323;Ball
2017_GermanOpenG1E_Gargamel_00278690_U.png;1493924822533;tkalbitz;Ball;334;154;358;182;Ball
2017_GermanOpenG1E_Gargamel_00281268_U.png;1493924825947;tkalbitz;Ball;337;178;347;225;Ball
2017_GermanOpenG1E_Gargamel_00283152_U.png;1493924830805;tkalbitz;Ball;400;265;424;327;Ball
2017_GermanOpenG1E_Gargamel_00285929_U.png;1493924839262;tkalbitz;Ball;350;390;341;510;Ball
2017_GermanOpenG1E_Gargamel_00291951_U.png;1493924842116;tkalbitz;Ball;403;368;437;475;Ball
2017_GermanOpenG1E_Gargamel_00293763_U.png;1493924847058;tkalbitz;Ball;373;141;390;182;Ball
2017_GermanOpenG1E_Gargamel_00295711_U.png;1493924852460;tkalbitz;Ball;420;228;440;295;Ball
2017_GermanOpenG1E_Gargamel_00297602_U.png;1493924858798;tkalbitz;Ball;297;359;347;465;Ball
2017_GermanOpenG1E_Gargamel_00448742_U.png;1493924870201;tkalbitz;Ball;407;109;420;120;Ball
2017_GermanOpenG1E_Gargamel_00457293_U.png;1493924881357;tkalbitz;Ball;372;182;391;207;Ball
2017_GermanOpenG1E_Gargamel_00471099_U.png;1493924887458;tkalbitz;Ball;36;302;70;382;Ball
2017_GermanOpenG1E_Gargamel_00507641_U.png;1493924894800;tkalbitz;Ball;593;150;622;163;Ball
2017_GermanOpenG1E_Gargamel_00510270_U.png;1493924897436;tkalbitz;Ball;357;158;367;181;Ball
2017_GermanOpenG1E_Gargamel_00513911_U.png;1493924903681;tkalbitz;Ball;391;243;369;259;Ball
2017_GermanOpenG1E_Gargamel_00563851_U.png;1493924919480;tkalbitz;Ball;272;157;249;157;Ball
2017_GermanOpenG1E_Gargamel_00565735_U.png;1493924923158;tkalbitz;Ball;376;159;354;162;Ball
2017_GermanOpenG1E_Gargamel_00593592_U.png;1493924927687;tkalbitz;Ball;296;222;311;221;Ball
2017_GermanOpenG1E_Gargamel_00601531_U.png;1493924943678;tkalbitz;Ball;165;170;184;173;Ball
2017_GermanOpenG1E_Gargamel_00626865_U.png;1493924950765;tkalbitz;Ball;574;85;593;87;Ball
2017_GermanOpenG1E_Gargamel_00628792_U.png;1493924954733;tkalbitz;Ball;142;84;160;91;Ball
2017_GermanOpenG1E_Gargamel_00631308_U.png;1493924959324;tkalbitz;Ball;441;113;458;128;Ball
2017_GermanOpenG1E_Gargamel_00633298_U.png;1493924964060;tkalbitz;Ball;35;133;59;144;Ball
2017_GermanOpenG1E_Gargamel_00635026_U.png;1493924967019;tkalbitz;Ball;163;93;195;101;Ball
2017_GermanOpenG1E_Gargamel_00637063_U.png;1493924971151;tkalbitz;Ball;199;158;227;183;Ball
2017_GermanOpenG1E_Gargamel_00639819_U.png;1493924975582;tkalbitz;Ball;252;213;288;249;Ball
2017_GermanOpenG1E_Gargamel_00641058_U.png;1493924980076;tkalbitz;Ball;301;252;353;313;Ball
2017_GermanOpenG1E_Gargamel_00647338_U.png;1493924984055;tkalbitz;Ball;73;353;45;460;Ball
2017_GermanOpenG1E_Gargamel_00649907_U.png;1493924993214;tkalbitz;Ball;478;290;490;292;Ball
2017_GermanOpenG1E_Gargamel_00695480_U.png;1493924997333;tkalbitz;Ball;319;220;367;270;Ball
2017_GermanOpenG1E_Gargamel_00700432_U.png;1493925003325;tkalbitz;Ball;440;409;462;537;Ball
2017_GermanOpenG1E_Gargamel_00439639_U.png;1493924868060;tkalbitz;Ignore
2017_GermanOpenG1E_Gargamel_00450884_U.png;1493924875292;tkalbitz;Ignore
2017_GermanOpenG1A_Gargamel_00032705_U.png;1493925651116;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00034731_U.png;1493925651098;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00036546_U.png;1493925651129;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00038814_U.png;1493925650986;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00043999_U.png;1493925651000;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00045275_U.png;1493925651198;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00047160_U.png;1493925651172;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00049188_U.png;1493925651050;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00052980_U.png;1493925651137;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00054984_U.png;1493925651190;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00057610_U.png;1493925651077;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00060813_U.png;1493925650980;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00061782_U.png;1493925650988;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00063170_U.png;1493925651005;FalseGenerator;NoBall
2017_GermanOpenG1A_Gargamel_00064481_U.png;1493925651020;FalseGenerator;NoBall
2017_GermanOpenG1C_Gargamel_00033998_U.png;1493925651133;FalseGenerator;NoBall
2017_GermanOpenG1C_Gargamel_00040247_U.png;1493925651004;FalseGenerator;NoBall
2017_GermanOpenG1C_Gargamel_00041772_U.png;1493925651073;FalseGenerator;NoBall
2017_GermanOpenG1C_Gargamel_00043991_U.png;1493925651064;FalseGenerator;NoBall
2017_GermanOpenG1C_Gargamel_00045874_U.png;1493925651078;FalseGenerator;NoBall
2017_GermanOpenG1C_Gargamel_00049626_U.png;1493925651166;FalseGenerator;NoBall
2017_GermanOpenG1C_Gargamel_00051524_U.png;1493925651033;FalseGenerator;NoBall
2017_GermanOpenG1C_Gargamel_00053369_U.png;1493925651143;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00101657_U.png;1493925651218;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00103447_U.png;1493925651081;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00105304_U.png;1493925650998;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00107172_U.png;1493925651035;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00109204_U.png;1493925650990;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00111004_U.png;1493925651041;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00113285_U.png;1493925651149;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00116214_U.png;1493925651187;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00118063_U.png;1493925651030;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00121234_U.png;1493925651195;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00122854_U.png;1493925651110;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00125064_U.png;1493925651012;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00128155_U.png;1493925651091;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00128671_U.png;1493925651010;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00146923_U.png;1493925650978;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00148775_U.png;1493925651015;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00151016_U.png;1493925651158;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00153166_U.png;1493925651045;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00191308_U.png;1493925651031;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00193435_U.png;1493925651142;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00195976_U.png;1493925651063;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00197968_U.png;1493925651034;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00212772_U.png;1493925651194;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00215473_U.png;1493925650993;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00217484_U.png;1493925651156;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00219361_U.png;1493925651111;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00221768_U.png;1493925651150;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00223885_U.png;1493925651134;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00226009_U.png;1493925651114;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00227905_U.png;1493925651016;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00242429_U.png;1493925650983;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00248616_U.png;1493925651011;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00250710_U.png;1493925651043;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00253126_U.png;1493925651023;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00255384_U.png;1493925651009;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00261872_U.png;1493925651005;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00266251_U.png;1493925651022;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00268953_U.png;1493925651163;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00271675_U.png;1493925651204;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00274166_U.png;1493925651038;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00287915_U.png;1493925651062;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00289649_U.png;1493925651122;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00301618_U.png;1493925651192;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00307696_U.png;1493925651053;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00309506_U.png;1493925650996;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00311336_U.png;1493925650989;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00313764_U.png;1493925651115;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00316711_U.png;1493925651007;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00319606_U.png;1493925651148;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00321995_U.png;1493925650975;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00324894_U.png;1493925651151;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00326896_U.png;1493925651209;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00329125_U.png;1493925651136;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00330991_U.png;1493925651164;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00333503_U.png;1493925651123;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00335815_U.png;1493925651168;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00337745_U.png;1493925651206;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00339629_U.png;1493925651220;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00341591_U.png;1493925651029;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00343666_U.png;1493925651080;FalseGenerator;NoBall
2017_GermanOpenG1E_Gargamel_00345657_U.png;1493925651139;FalseGenerator;NoBall
